"","time","location","Location_name","rating"
"2992","2020-04-06 16:45:00",3,"Old Town",1
"2993","2020-04-06 16:45:00",3,"Old Town",NA
"2994","2020-04-06 16:45:00",3,"Old Town",1
"2995","2020-04-06 16:45:00",3,"Old Town",1
"2996","2020-04-06 16:45:00",4,"Safe Town",NA
"2997","2020-04-06 16:45:00",4,"Safe Town",NA
"2998","2020-04-06 16:45:00",4,"Safe Town",NA
"2999","2020-04-06 16:45:00",5,"Southwest",1
"3000","2020-04-06 16:45:00",5,"Southwest",1
"3001","2020-04-06 16:45:00",5,"Southwest",0
"3002","2020-04-06 16:45:00",6,"Downtown",NA
"3003","2020-04-06 16:45:00",6,"Downtown",1
"3004","2020-04-06 16:45:00",6,"Downtown",1
"3005","2020-04-06 16:45:00",6,"Downtown",0
"3006","2020-04-06 16:45:00",6,"Downtown",0
"3007","2020-04-06 16:45:00",6,"Downtown",1
"3008","2020-04-06 16:45:00",6,"Downtown",1
"3009","2020-04-06 16:45:00",8,"Scenic Vista",NA
"3010","2020-04-06 16:45:00",8,"Scenic Vista",1
"3011","2020-04-06 16:45:00",8,"Scenic Vista",0
"3012","2020-04-06 16:45:00",8,"Scenic Vista",0
"3013","2020-04-06 16:45:00",8,"Scenic Vista",0
"3014","2020-04-06 16:45:00",8,"Scenic Vista",0
"3015","2020-04-06 16:45:00",8,"Scenic Vista",1
"3016","2020-04-06 16:45:00",8,"Scenic Vista",0
"3017","2020-04-06 16:45:00",8,"Scenic Vista",0
"3018","2020-04-06 16:45:00",8,"Scenic Vista",0
"3019","2020-04-06 16:45:00",8,"Scenic Vista",0
"3020","2020-04-06 16:45:00",8,"Scenic Vista",NA
"3021","2020-04-06 16:45:00",8,"Scenic Vista",1
"3022","2020-04-06 16:45:00",8,"Scenic Vista",1
"3023","2020-04-06 16:45:00",8,"Scenic Vista",0
"3024","2020-04-06 16:45:00",9,"Broadview",0
"3025","2020-04-06 16:45:00",9,"Broadview",0
"3026","2020-04-06 16:45:00",9,"Broadview",0
"3027","2020-04-06 16:45:00",9,"Broadview",0
"3028","2020-04-06 16:45:00",9,"Broadview",0
"3029","2020-04-06 16:45:00",10,"Chapparal",0
"3030","2020-04-06 16:45:00",10,"Chapparal",0
"3031","2020-04-06 16:45:00",10,"Chapparal",0
"3032","2020-04-06 16:45:00",10,"Chapparal",0
"3033","2020-04-06 16:45:00",10,"Chapparal",0
"3034","2020-04-06 16:45:00",10,"Chapparal",0
"3035","2020-04-06 16:45:00",11,"Terrapin",1
"3036","2020-04-06 16:45:00",11,"Terrapin",1
"3037","2020-04-06 16:45:00",11,"Terrapin",1
"3038","2020-04-06 16:45:00",12,"Pepper Mill",0
"3039","2020-04-06 16:45:00",13,"Cheddarford",0
"3040","2020-04-06 16:45:00",13,"Cheddarford",0
"3041","2020-04-06 16:45:00",13,"Cheddarford",0
"3042","2020-04-06 16:45:00",13,"Cheddarford",0
"3043","2020-04-06 16:45:00",13,"Cheddarford",1
"3044","2020-04-06 16:45:00",14,"Easton",0
"3045","2020-04-06 16:45:00",14,"Easton",1
"3046","2020-04-06 16:45:00",14,"Easton",0
"3047","2020-04-06 16:45:00",14,"Easton",0
"3048","2020-04-06 16:45:00",15,"Weston",0
"3049","2020-04-06 16:45:00",15,"Weston",0
"3050","2020-04-06 16:45:00",15,"Weston",0
"3051","2020-04-06 16:45:00",15,"Weston",0
"3052","2020-04-06 16:45:00",15,"Weston",0
"3053","2020-04-06 16:45:00",15,"Weston",0
"3054","2020-04-06 16:45:00",15,"Weston",1
"3055","2020-04-06 16:45:00",15,"Weston",1
"3056","2020-04-06 16:45:00",15,"Weston",1
"3057","2020-04-06 16:45:00",15,"Weston",1
"3058","2020-04-06 16:45:00",16,"Southton",0
"3059","2020-04-06 16:45:00",18,"East Parton",0
"3060","2020-04-06 16:45:00",18,"East Parton",1
"3061","2020-04-06 16:45:00",18,"East Parton",0
"3062","2020-04-06 16:45:00",18,"East Parton",0
"3063","2020-04-06 16:45:00",18,"East Parton",1
"3064","2020-04-06 16:45:00",19,"West Parton",0
"3065","2020-04-06 16:45:00",19,"West Parton",0
"3066","2020-04-06 16:45:00",19,"West Parton",1
"3067","2020-04-06 16:45:00",19,"West Parton",0
"3068","2020-04-06 16:45:00",19,"West Parton",0
"3069","2020-04-06 16:45:00",19,"West Parton",0
"3070","2020-04-06 16:45:00",19,"West Parton",1
"3071","2020-04-06 16:50:00",1,"Palace Hills",0
"3072","2020-04-06 16:50:00",2,"Northwest",0
"3073","2020-04-06 16:50:00",2,"Northwest",0
"3074","2020-04-06 16:50:00",2,"Northwest",0
"3075","2020-04-06 16:50:00",2,"Northwest",0
"3076","2020-04-06 16:50:00",2,"Northwest",NA
"3077","2020-04-06 16:50:00",2,"Northwest",0
"3078","2020-04-06 16:50:00",2,"Northwest",0
"3079","2020-04-06 16:50:00",2,"Northwest",0
"3080","2020-04-06 16:50:00",3,"Old Town",1
"3081","2020-04-06 16:50:00",3,"Old Town",1
"3082","2020-04-06 16:50:00",3,"Old Town",0
"3083","2020-04-06 16:50:00",3,"Old Town",NA
"3084","2020-04-06 16:50:00",3,"Old Town",0
"3085","2020-04-06 16:50:00",3,"Old Town",0
"3086","2020-04-06 16:50:00",3,"Old Town",0
"3087","2020-04-06 16:50:00",3,"Old Town",1
"3088","2020-04-06 16:50:00",3,"Old Town",1
"3089","2020-04-06 16:50:00",5,"Southwest",1
"3090","2020-04-06 16:50:00",6,"Downtown",NA
"3091","2020-04-06 16:50:00",6,"Downtown",NA
"3092","2020-04-06 16:50:00",6,"Downtown",0
"3093","2020-04-06 16:50:00",6,"Downtown",1
"3094","2020-04-06 16:50:00",6,"Downtown",0
"3095","2020-04-06 16:50:00",6,"Downtown",0
"3096","2020-04-06 16:50:00",6,"Downtown",1
"3097","2020-04-06 16:50:00",6,"Downtown",0
"3098","2020-04-06 16:50:00",6,"Downtown",0
"3099","2020-04-06 16:50:00",6,"Downtown",0
"3100","2020-04-06 16:50:00",8,"Scenic Vista",0
"3101","2020-04-06 16:50:00",8,"Scenic Vista",0
"3102","2020-04-06 16:50:00",8,"Scenic Vista",0
"3103","2020-04-06 16:50:00",8,"Scenic Vista",NA
"3104","2020-04-06 16:50:00",8,"Scenic Vista",0
"3105","2020-04-06 16:50:00",8,"Scenic Vista",1
"3106","2020-04-06 16:50:00",8,"Scenic Vista",0
"3107","2020-04-06 16:50:00",8,"Scenic Vista",0
"3108","2020-04-06 16:50:00",8,"Scenic Vista",1
"3109","2020-04-06 16:50:00",8,"Scenic Vista",0
"3110","2020-04-06 16:50:00",8,"Scenic Vista",0
"3111","2020-04-06 16:50:00",8,"Scenic Vista",0
"3112","2020-04-06 16:50:00",9,"Broadview",1
"3113","2020-04-06 16:50:00",9,"Broadview",NA
"3114","2020-04-06 16:50:00",9,"Broadview",0
"3115","2020-04-06 16:50:00",9,"Broadview",0
"3116","2020-04-06 16:50:00",9,"Broadview",1
"3117","2020-04-06 16:50:00",9,"Broadview",1
"3118","2020-04-06 16:50:00",9,"Broadview",0
"3119","2020-04-06 16:50:00",9,"Broadview",0
"3120","2020-04-06 16:50:00",9,"Broadview",0
"3121","2020-04-06 16:50:00",9,"Broadview",0
"3122","2020-04-06 16:50:00",9,"Broadview",1
"3123","2020-04-06 16:50:00",9,"Broadview",0
"3124","2020-04-06 16:50:00",9,"Broadview",1
"3125","2020-04-06 16:50:00",9,"Broadview",1
"3126","2020-04-06 16:50:00",10,"Chapparal",0
"3127","2020-04-06 16:50:00",10,"Chapparal",0
"3128","2020-04-06 16:50:00",10,"Chapparal",1
"3129","2020-04-06 16:50:00",10,"Chapparal",0
"3130","2020-04-06 16:50:00",11,"Terrapin",0
"3131","2020-04-06 16:50:00",11,"Terrapin",0
"3132","2020-04-06 16:50:00",11,"Terrapin",0
"3133","2020-04-06 16:50:00",13,"Cheddarford",0
"3134","2020-04-06 16:50:00",13,"Cheddarford",0
"3135","2020-04-06 16:50:00",13,"Cheddarford",0
"3136","2020-04-06 16:50:00",13,"Cheddarford",0
"3137","2020-04-06 16:50:00",13,"Cheddarford",1
"3138","2020-04-06 16:50:00",14,"Easton",0
"3139","2020-04-06 16:50:00",14,"Easton",0
"3140","2020-04-06 16:50:00",15,"Weston",0
"3141","2020-04-06 16:50:00",15,"Weston",0
"3142","2020-04-06 16:50:00",15,"Weston",0
"3143","2020-04-06 16:50:00",15,"Weston",0
"3144","2020-04-06 16:50:00",15,"Weston",0
"3145","2020-04-06 16:50:00",15,"Weston",1
"3146","2020-04-06 16:50:00",15,"Weston",0
"3147","2020-04-06 16:50:00",15,"Weston",0
"3148","2020-04-06 16:50:00",16,"Southton",0
"3149","2020-04-06 16:50:00",18,"East Parton",0
"3150","2020-04-06 16:50:00",18,"East Parton",0
"3151","2020-04-06 16:50:00",18,"East Parton",0
"3152","2020-04-06 16:50:00",18,"East Parton",0
"3153","2020-04-06 16:50:00",18,"East Parton",1
"3154","2020-04-06 16:50:00",19,"West Parton",0
"3155","2020-04-06 16:50:00",19,"West Parton",0
"3156","2020-04-06 16:50:00",19,"West Parton",0
"3157","2020-04-06 16:55:00",1,"Palace Hills",1
"3158","2020-04-06 16:55:00",2,"Northwest",0
"3159","2020-04-06 16:55:00",2,"Northwest",0
"3160","2020-04-06 16:55:00",2,"Northwest",0
"3161","2020-04-06 16:55:00",2,"Northwest",0
"3162","2020-04-06 16:55:00",2,"Northwest",0
"3163","2020-04-06 16:55:00",3,"Old Town",NA
"3164","2020-04-06 16:55:00",3,"Old Town",NA
"3165","2020-04-06 16:55:00",3,"Old Town",0
"3166","2020-04-06 16:55:00",3,"Old Town",0
"3167","2020-04-06 16:55:00",3,"Old Town",2
"3168","2020-04-06 16:55:00",3,"Old Town",1
"3169","2020-04-06 16:55:00",3,"Old Town",1
"3170","2020-04-06 16:55:00",3,"Old Town",1
"3171","2020-04-06 16:55:00",3,"Old Town",1
"3172","2020-04-06 16:55:00",3,"Old Town",1
"3173","2020-04-06 16:55:00",3,"Old Town",1
"3174","2020-04-06 16:55:00",3,"Old Town",NA
"3175","2020-04-06 16:55:00",3,"Old Town",1
"3176","2020-04-06 16:55:00",4,"Safe Town",2
"3177","2020-04-06 16:55:00",5,"Southwest",0
"3178","2020-04-06 16:55:00",5,"Southwest",1
"3179","2020-04-06 16:55:00",5,"Southwest",0
"3180","2020-04-06 16:55:00",6,"Downtown",1
"3181","2020-04-06 16:55:00",6,"Downtown",1
"3182","2020-04-06 16:55:00",8,"Scenic Vista",NA
"3183","2020-04-06 16:55:00",8,"Scenic Vista",0
"3184","2020-04-06 16:55:00",8,"Scenic Vista",0
"3185","2020-04-06 16:55:00",8,"Scenic Vista",0
"3186","2020-04-06 16:55:00",8,"Scenic Vista",0
"3187","2020-04-06 16:55:00",8,"Scenic Vista",0
"3188","2020-04-06 16:55:00",8,"Scenic Vista",0
"3189","2020-04-06 16:55:00",8,"Scenic Vista",0
"3190","2020-04-06 16:55:00",8,"Scenic Vista",1
"3191","2020-04-06 16:55:00",8,"Scenic Vista",1
"3192","2020-04-06 16:55:00",8,"Scenic Vista",1
"3193","2020-04-06 16:55:00",9,"Broadview",NA
"3194","2020-04-06 16:55:00",9,"Broadview",NA
"3195","2020-04-06 16:55:00",9,"Broadview",0
"3196","2020-04-06 16:55:00",9,"Broadview",0
"3197","2020-04-06 16:55:00",9,"Broadview",0
"3198","2020-04-06 16:55:00",9,"Broadview",0
"3199","2020-04-06 16:55:00",9,"Broadview",0
"3200","2020-04-06 16:55:00",9,"Broadview",0
"3201","2020-04-06 16:55:00",9,"Broadview",0
"3202","2020-04-06 16:55:00",10,"Chapparal",1
"3203","2020-04-06 16:55:00",10,"Chapparal",0
"3204","2020-04-06 16:55:00",10,"Chapparal",1
"3205","2020-04-06 16:55:00",10,"Chapparal",0
"3206","2020-04-06 16:55:00",10,"Chapparal",0
"3207","2020-04-06 16:55:00",10,"Chapparal",0
"3208","2020-04-06 16:55:00",11,"Terrapin",0
"3209","2020-04-06 16:55:00",11,"Terrapin",0
"3210","2020-04-06 16:55:00",13,"Cheddarford",1
"3211","2020-04-06 16:55:00",14,"Easton",0
"3212","2020-04-06 16:55:00",14,"Easton",0
"3213","2020-04-06 16:55:00",14,"Easton",0
"3214","2020-04-06 16:55:00",14,"Easton",0
"3215","2020-04-06 16:55:00",15,"Weston",0
"3216","2020-04-06 16:55:00",15,"Weston",0
"3217","2020-04-06 16:55:00",15,"Weston",1
"3218","2020-04-06 16:55:00",15,"Weston",0
"3219","2020-04-06 16:55:00",15,"Weston",0
"3220","2020-04-06 16:55:00",15,"Weston",1
"3221","2020-04-06 16:55:00",15,"Weston",0
"3222","2020-04-06 16:55:00",16,"Southton",NA
"3223","2020-04-06 16:55:00",16,"Southton",0
"3224","2020-04-06 16:55:00",16,"Southton",1
"3225","2020-04-06 16:55:00",16,"Southton",0
"3226","2020-04-06 16:55:00",16,"Southton",0
"3227","2020-04-06 16:55:00",19,"West Parton",NA
"3228","2020-04-06 16:55:00",19,"West Parton",1
"3229","2020-04-06 16:55:00",19,"West Parton",0
"3230","2020-04-06 17:00:00",2,"Northwest",NA
"3231","2020-04-06 17:00:00",2,"Northwest",NA
"3232","2020-04-06 17:00:00",2,"Northwest",0
"3233","2020-04-06 17:00:00",2,"Northwest",0
"3234","2020-04-06 17:00:00",2,"Northwest",0
"3235","2020-04-06 17:00:00",2,"Northwest",0
"3236","2020-04-06 17:00:00",2,"Northwest",1
"3237","2020-04-06 17:00:00",2,"Northwest",0
"3238","2020-04-06 17:00:00",2,"Northwest",0
"3239","2020-04-06 17:00:00",2,"Northwest",0
"3240","2020-04-06 17:00:00",2,"Northwest",0
"3241","2020-04-06 17:00:00",3,"Old Town",NA
"3242","2020-04-06 17:00:00",3,"Old Town",0
"3243","2020-04-06 17:00:00",3,"Old Town",1
"3244","2020-04-06 17:00:00",3,"Old Town",1
"3245","2020-04-06 17:00:00",3,"Old Town",0
"3246","2020-04-06 17:00:00",3,"Old Town",0
"3247","2020-04-06 17:00:00",3,"Old Town",NA
"3248","2020-04-06 17:00:00",3,"Old Town",1
"3249","2020-04-06 17:00:00",3,"Old Town",1
"3250","2020-04-06 17:00:00",3,"Old Town",1
"3251","2020-04-06 17:00:00",4,"Safe Town",NA
"3252","2020-04-06 17:00:00",5,"Southwest",0
"3253","2020-04-06 17:00:00",5,"Southwest",0
"3254","2020-04-06 17:00:00",5,"Southwest",0
"3255","2020-04-06 17:00:00",5,"Southwest",1
"3256","2020-04-06 17:00:00",6,"Downtown",NA
"3257","2020-04-06 17:00:00",6,"Downtown",0
"3258","2020-04-06 17:00:00",6,"Downtown",0
"3259","2020-04-06 17:00:00",6,"Downtown",1
"3260","2020-04-06 17:00:00",6,"Downtown",0
"3261","2020-04-06 17:00:00",6,"Downtown",1
"3262","2020-04-06 17:00:00",8,"Scenic Vista",2
"3263","2020-04-06 17:00:00",8,"Scenic Vista",1
"3264","2020-04-06 17:00:00",8,"Scenic Vista",0
"3265","2020-04-06 17:00:00",8,"Scenic Vista",1
"3266","2020-04-06 17:00:00",8,"Scenic Vista",0
"3267","2020-04-06 17:00:00",8,"Scenic Vista",0
"3268","2020-04-06 17:00:00",8,"Scenic Vista",0
"3269","2020-04-06 17:00:00",8,"Scenic Vista",0
"3270","2020-04-06 17:00:00",8,"Scenic Vista",0
"3271","2020-04-06 17:00:00",8,"Scenic Vista",0
"3272","2020-04-06 17:00:00",8,"Scenic Vista",0
"3273","2020-04-06 17:00:00",9,"Broadview",NA
"3274","2020-04-06 17:00:00",9,"Broadview",1
"3275","2020-04-06 17:00:00",9,"Broadview",0
"3276","2020-04-06 17:00:00",9,"Broadview",1
"3277","2020-04-06 17:00:00",9,"Broadview",0
"3278","2020-04-06 17:00:00",9,"Broadview",1
"3279","2020-04-06 17:00:00",9,"Broadview",0
"3280","2020-04-06 17:00:00",9,"Broadview",0
"3281","2020-04-06 17:00:00",9,"Broadview",0
"3282","2020-04-06 17:00:00",9,"Broadview",0
"3283","2020-04-06 17:00:00",10,"Chapparal",0
"3284","2020-04-06 17:00:00",10,"Chapparal",0
"3285","2020-04-06 17:00:00",10,"Chapparal",1
"3286","2020-04-06 17:00:00",10,"Chapparal",1
"3287","2020-04-06 17:00:00",10,"Chapparal",0
"3288","2020-04-06 17:00:00",10,"Chapparal",0
"3289","2020-04-06 17:00:00",11,"Terrapin",0
"3290","2020-04-06 17:00:00",13,"Cheddarford",0
"3291","2020-04-06 17:00:00",14,"Easton",1
"3292","2020-04-06 17:00:00",14,"Easton",0
"3293","2020-04-06 17:00:00",14,"Easton",0
"3294","2020-04-06 17:00:00",14,"Easton",1
"3295","2020-04-06 17:00:00",14,"Easton",0
"3296","2020-04-06 17:00:00",15,"Weston",NA
"3297","2020-04-06 17:00:00",15,"Weston",0
"3298","2020-04-06 17:00:00",15,"Weston",0
"3299","2020-04-06 17:00:00",15,"Weston",0
"3300","2020-04-06 17:00:00",15,"Weston",0
"3301","2020-04-06 17:00:00",15,"Weston",0
"3302","2020-04-06 17:00:00",16,"Southton",0
"3303","2020-04-06 17:00:00",16,"Southton",0
"3304","2020-04-06 17:00:00",16,"Southton",1
"3305","2020-04-06 17:00:00",16,"Southton",0
"3306","2020-04-06 17:00:00",16,"Southton",0
"3307","2020-04-06 17:00:00",18,"East Parton",0
"3308","2020-04-06 17:00:00",18,"East Parton",1
"3309","2020-04-06 17:00:00",19,"West Parton",NA
"3310","2020-04-06 17:00:00",19,"West Parton",0
"3311","2020-04-06 17:00:00",19,"West Parton",0
"3312","2020-04-06 17:00:00",19,"West Parton",0
"3313","2020-04-06 17:00:00",19,"West Parton",1
"3314","2020-04-06 17:00:00",19,"West Parton",0
"3315","2020-04-06 17:00:00",19,"West Parton",0
"3316","2020-04-06 17:00:00",19,"West Parton",1
"3317","2020-04-06 17:05:00",2,"Northwest",NA
"3318","2020-04-06 17:05:00",3,"Old Town",1
"3319","2020-04-06 17:05:00",3,"Old Town",NA
"3320","2020-04-06 17:05:00",3,"Old Town",0
"3321","2020-04-06 17:05:00",3,"Old Town",NA
"3322","2020-04-06 17:05:00",3,"Old Town",NA
"3323","2020-04-06 17:05:00",3,"Old Town",NA
"3324","2020-04-06 17:05:00",3,"Old Town",0
"3325","2020-04-06 17:05:00",3,"Old Town",1
"3326","2020-04-06 17:05:00",3,"Old Town",1
"3327","2020-04-06 17:05:00",3,"Old Town",1
"3328","2020-04-06 17:05:00",3,"Old Town",1
"3329","2020-04-06 17:05:00",3,"Old Town",1
"3330","2020-04-06 17:05:00",3,"Old Town",NA
"3331","2020-04-06 17:05:00",3,"Old Town",1
"3332","2020-04-06 17:05:00",3,"Old Town",0
"3333","2020-04-06 17:05:00",3,"Old Town",1
"3334","2020-04-06 17:05:00",4,"Safe Town",1
"3335","2020-04-06 17:05:00",4,"Safe Town",NA
"3336","2020-04-06 17:05:00",4,"Safe Town",NA
"3337","2020-04-06 17:05:00",5,"Southwest",NA
"3338","2020-04-06 17:05:00",5,"Southwest",NA
"3339","2020-04-06 17:05:00",5,"Southwest",0
"3340","2020-04-06 17:05:00",5,"Southwest",0
"3341","2020-04-06 17:05:00",5,"Southwest",0
"3342","2020-04-06 17:05:00",5,"Southwest",1
"3343","2020-04-06 17:05:00",6,"Downtown",NA
"3344","2020-04-06 17:05:00",6,"Downtown",0
"3345","2020-04-06 17:05:00",8,"Scenic Vista",0
"3346","2020-04-06 17:05:00",8,"Scenic Vista",0
"3347","2020-04-06 17:05:00",8,"Scenic Vista",0
"3348","2020-04-06 17:05:00",8,"Scenic Vista",0
"3349","2020-04-06 17:05:00",8,"Scenic Vista",0
"3350","2020-04-06 17:05:00",8,"Scenic Vista",0
"3351","2020-04-06 17:05:00",8,"Scenic Vista",0
"3352","2020-04-06 17:05:00",8,"Scenic Vista",NA
"3353","2020-04-06 17:05:00",9,"Broadview",NA
"3354","2020-04-06 17:05:00",9,"Broadview",0
"3355","2020-04-06 17:05:00",9,"Broadview",0
"3356","2020-04-06 17:05:00",9,"Broadview",NA
"3357","2020-04-06 17:05:00",11,"Terrapin",0
"3358","2020-04-06 17:05:00",11,"Terrapin",0
"3359","2020-04-06 17:05:00",11,"Terrapin",0
"3360","2020-04-06 17:05:00",12,"Pepper Mill",1
"3361","2020-04-06 17:05:00",12,"Pepper Mill",1
"3362","2020-04-06 17:05:00",12,"Pepper Mill",1
"3363","2020-04-06 17:05:00",12,"Pepper Mill",1
"3364","2020-04-06 17:05:00",13,"Cheddarford",1
"3365","2020-04-06 17:05:00",13,"Cheddarford",0
"3366","2020-04-06 17:05:00",14,"Easton",0
"3367","2020-04-06 17:05:00",15,"Weston",0
"3368","2020-04-06 17:05:00",15,"Weston",1
"3369","2020-04-06 17:05:00",15,"Weston",0
"3370","2020-04-06 17:05:00",15,"Weston",0
"3371","2020-04-06 17:05:00",15,"Weston",0
"3372","2020-04-06 17:05:00",16,"Southton",NA
"3373","2020-04-06 17:05:00",16,"Southton",0
"3374","2020-04-06 17:05:00",16,"Southton",0
"3375","2020-04-06 17:05:00",18,"East Parton",0
"3376","2020-04-06 17:05:00",19,"West Parton",1
"3377","2020-04-06 17:05:00",19,"West Parton",1
"3378","2020-04-06 17:05:00",19,"West Parton",0
"3379","2020-04-06 17:05:00",19,"West Parton",0
"3380","2020-04-06 17:05:00",19,"West Parton",0
"3381","2020-04-06 17:05:00",19,"West Parton",0
"3382","2020-04-06 17:10:00",1,"Palace Hills",NA
"3383","2020-04-06 17:10:00",1,"Palace Hills",1
"3384","2020-04-06 17:10:00",2,"Northwest",0
"3385","2020-04-06 17:10:00",2,"Northwest",1
"3386","2020-04-06 17:10:00",2,"Northwest",0
"3387","2020-04-06 17:10:00",3,"Old Town",NA
"3388","2020-04-06 17:10:00",3,"Old Town",NA
"3389","2020-04-06 17:10:00",3,"Old Town",0
"3390","2020-04-06 17:10:00",3,"Old Town",NA
"3391","2020-04-06 17:10:00",3,"Old Town",1
"3392","2020-04-06 17:10:00",3,"Old Town",1
"3393","2020-04-06 17:10:00",3,"Old Town",1
"3394","2020-04-06 17:10:00",3,"Old Town",1
"3395","2020-04-06 17:10:00",4,"Safe Town",3
"3396","2020-04-06 17:10:00",4,"Safe Town",2
"3397","2020-04-06 17:10:00",4,"Safe Town",NA
"3398","2020-04-06 17:10:00",5,"Southwest",0
"3399","2020-04-06 17:10:00",6,"Downtown",1
"3400","2020-04-06 17:10:00",6,"Downtown",0
"3401","2020-04-06 17:10:00",6,"Downtown",0
"3402","2020-04-06 17:10:00",6,"Downtown",1
"3403","2020-04-06 17:10:00",6,"Downtown",0
"3404","2020-04-06 17:10:00",8,"Scenic Vista",NA
"3405","2020-04-06 17:10:00",8,"Scenic Vista",0
"3406","2020-04-06 17:10:00",8,"Scenic Vista",1
"3407","2020-04-06 17:10:00",8,"Scenic Vista",0
"3408","2020-04-06 17:10:00",8,"Scenic Vista",1
"3409","2020-04-06 17:10:00",8,"Scenic Vista",0
"3410","2020-04-06 17:10:00",8,"Scenic Vista",1
"3411","2020-04-06 17:10:00",8,"Scenic Vista",0
"3412","2020-04-06 17:10:00",9,"Broadview",NA
"3413","2020-04-06 17:10:00",9,"Broadview",0
"3414","2020-04-06 17:10:00",9,"Broadview",0
"3415","2020-04-06 17:10:00",9,"Broadview",0
"3416","2020-04-06 17:10:00",9,"Broadview",0
"3417","2020-04-06 17:10:00",9,"Broadview",0
"3418","2020-04-06 17:10:00",9,"Broadview",1
"3419","2020-04-06 17:10:00",9,"Broadview",0
"3420","2020-04-06 17:10:00",9,"Broadview",0
"3421","2020-04-06 17:10:00",9,"Broadview",1
"3422","2020-04-06 17:10:00",10,"Chapparal",0
"3423","2020-04-06 17:10:00",10,"Chapparal",0
"3424","2020-04-06 17:10:00",11,"Terrapin",0
"3425","2020-04-06 17:10:00",11,"Terrapin",0
"3426","2020-04-06 17:10:00",13,"Cheddarford",0
"3427","2020-04-06 17:10:00",14,"Easton",NA
"3428","2020-04-06 17:10:00",14,"Easton",0
"3429","2020-04-06 17:10:00",14,"Easton",0
"3430","2020-04-06 17:10:00",14,"Easton",0
"3431","2020-04-06 17:10:00",14,"Easton",0
"3432","2020-04-06 17:10:00",14,"Easton",0
"3433","2020-04-06 17:10:00",15,"Weston",NA
"3434","2020-04-06 17:10:00",15,"Weston",0
"3435","2020-04-06 17:10:00",15,"Weston",0
"3436","2020-04-06 17:10:00",15,"Weston",0
"3437","2020-04-06 17:10:00",15,"Weston",1
"3438","2020-04-06 17:10:00",15,"Weston",1
"3439","2020-04-06 17:10:00",15,"Weston",0
"3440","2020-04-06 17:10:00",15,"Weston",0
"3441","2020-04-06 17:10:00",16,"Southton",NA
"3442","2020-04-06 17:10:00",16,"Southton",0
"3443","2020-04-06 17:10:00",16,"Southton",0
"3444","2020-04-06 17:10:00",16,"Southton",1
"3445","2020-04-06 17:10:00",18,"East Parton",0
"3446","2020-04-06 17:10:00",19,"West Parton",NA
"3447","2020-04-06 17:10:00",19,"West Parton",0
"3448","2020-04-06 17:10:00",19,"West Parton",0
"3449","2020-04-06 17:15:00",2,"Northwest",NA
"3450","2020-04-06 17:15:00",2,"Northwest",0
"3451","2020-04-06 17:15:00",2,"Northwest",0
"3452","2020-04-06 17:15:00",2,"Northwest",0
"3453","2020-04-06 17:15:00",2,"Northwest",1
"3454","2020-04-06 17:15:00",2,"Northwest",0
"3455","2020-04-06 17:15:00",3,"Old Town",0
"3456","2020-04-06 17:15:00",3,"Old Town",1
"3457","2020-04-06 17:15:00",3,"Old Town",2
"3458","2020-04-06 17:15:00",3,"Old Town",2
"3459","2020-04-06 17:15:00",3,"Old Town",2
"3460","2020-04-06 17:15:00",3,"Old Town",1
"3461","2020-04-06 17:15:00",3,"Old Town",1
"3462","2020-04-06 17:15:00",3,"Old Town",0
"3463","2020-04-06 17:15:00",3,"Old Town",1
"3464","2020-04-06 17:15:00",3,"Old Town",NA
"3465","2020-04-06 17:15:00",3,"Old Town",1
"3466","2020-04-06 17:15:00",3,"Old Town",1
"3467","2020-04-06 17:15:00",4,"Safe Town",NA
"3468","2020-04-06 17:15:00",5,"Southwest",0
"3469","2020-04-06 17:15:00",5,"Southwest",NA
"3470","2020-04-06 17:15:00",5,"Southwest",1
"3471","2020-04-06 17:15:00",6,"Downtown",NA
"3472","2020-04-06 17:15:00",6,"Downtown",0
"3473","2020-04-06 17:15:00",6,"Downtown",0
"3474","2020-04-06 17:15:00",6,"Downtown",0
"3475","2020-04-06 17:15:00",6,"Downtown",NA
"3476","2020-04-06 17:15:00",8,"Scenic Vista",1
"3477","2020-04-06 17:15:00",8,"Scenic Vista",0
"3478","2020-04-06 17:15:00",8,"Scenic Vista",0
"3479","2020-04-06 17:15:00",8,"Scenic Vista",0
"3480","2020-04-06 17:15:00",8,"Scenic Vista",0
"3481","2020-04-06 17:15:00",8,"Scenic Vista",1
"3482","2020-04-06 17:15:00",8,"Scenic Vista",0
"3483","2020-04-06 17:15:00",8,"Scenic Vista",0
"3484","2020-04-06 17:15:00",9,"Broadview",NA
"3485","2020-04-06 17:15:00",9,"Broadview",NA
"3486","2020-04-06 17:15:00",9,"Broadview",0
"3487","2020-04-06 17:15:00",9,"Broadview",0
"3488","2020-04-06 17:15:00",9,"Broadview",0
"3489","2020-04-06 17:15:00",9,"Broadview",1
"3490","2020-04-06 17:15:00",9,"Broadview",1
"3491","2020-04-06 17:15:00",9,"Broadview",1
"3492","2020-04-06 17:15:00",10,"Chapparal",NA
"3493","2020-04-06 17:15:00",10,"Chapparal",0
"3494","2020-04-06 17:15:00",10,"Chapparal",0
"3495","2020-04-06 17:15:00",11,"Terrapin",0
"3496","2020-04-06 17:15:00",11,"Terrapin",0
"3497","2020-04-06 17:15:00",12,"Pepper Mill",NA
